Plot Title: EC_01,,,,,,,,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)",fullrange,"Temp, °C (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)",Coupler Detached (LGR S/N: 20636125),Coupler Attached (LGR S/N: 20636125),Host Connected (LGR S/N: 20636125),Stopped (LGR S/N: 20636125),End Of File (LGR S/N: 20636125)
419,7/31/2021 21:45,9.3,,10.3,50.54,,,,,
420,7/31/2021 22:00,9.3,,10.27222222,50.49,,,,,
421,7/31/2021 22:15,9.3,,10.26111111,50.47,,,,,
422,7/31/2021 22:30,9.3,,10.23888889,50.43,,,,,
423,7/31/2021 22:45,9.3,,10.23888889,50.43,,,,,
424,7/31/2021 23:00,9.3,,10.22222222,50.4,,,,,
425,7/31/2021 23:15,9.3,,10.17777778,50.32,,,,,
426,7/31/2021 23:30,9.4,,10.15,50.27,,,,,
427,7/31/2021 23:45,9.4,,10.11111111,50.2,,,,,
428,8/1/2021 0:00,9.4,,10.07222222,50.13,,,,,
429,8/1/2021 0:15,9.4,,10.02222222,50.04,,,,,
430,8/1/2021 0:30,9.4,,9.988888889,49.98,,,,,
431,8/1/2021 0:45,9.4,,9.972222222,49.95,,,,,
432,8/1/2021 1:00,9.4,,9.938888889,49.89,,,,,
433,8/1/2021 1:15,9.4,,9.888888889,49.8,,,,,
434,8/1/2021 1:30,9.4,,9.861111111,49.75,,,,,
435,8/1/2021 1:45,9.4,,9.827777778,49.69,,,,,
436,8/1/2021 2:00,9.4,,9.811111111,49.66,,,,,
437,8/1/2021 2:15,9.4,,9.777777778,49.6,,,,,
438,8/1/2021 2:30,9.4,,9.738888889,49.53,,,,,
439,8/1/2021 2:45,9.4,,9.688888889,49.44,,,,,
440,8/1/2021 3:00,9.4,,9.661111111,49.39,,,,,
441,8/1/2021 3:15,9.4,,9.622222222,49.32,,,,,
442,8/1/2021 3:30,9.4,,9.577777778,49.24,,,,,
443,8/1/2021 3:45,9.4,,9.538888889,49.17,,,,,
444,8/1/2021 4:00,9.4,,9.5,49.1,,,,,
445,8/1/2021 4:15,9.4,,9.461111111,49.03,,,,,
446,8/1/2021 4:30,9.4,,9.422222222,48.96,,,,,
447,8/1/2021 4:45,9.4,,9.411111111,48.94,,,,,
448,8/1/2021 5:00,9.4,,9.372222222,48.87,,,,,
449,8/1/2021 5:15,9.4,,9.327777778,48.79,,,,,
450,8/1/2021 5:30,9.4,,9.3,48.74,,,,,
451,8/1/2021 5:45,9.4,,9.261111111,48.67,,,,,
452,8/1/2021 6:00,9.4,,9.238888889,48.63,,,,,
453,8/1/2021 6:15,9.4,,9.211111111,48.58,,,,,
454,8/1/2021 6:30,9.4,,9.177777778,48.52,,,,,
455,8/1/2021 6:45,9.4,,9.127777778,48.43,,,,,
456,8/1/2021 7:00,9.4,,9.1,48.38,,,,,
457,8/1/2021 7:15,9.4,,9.077777778,48.34,,,,,
458,8/1/2021 7:30,9.4,,9.05,48.29,,,,,
459,8/1/2021 7:45,9.4,,9.011111111,48.22,,,,,
460,8/1/2021 8:00,9.4,,9,48.2,,,,,
461,8/1/2021 8:15,9.4,,8.977777778,48.16,,,,,
462,8/1/2021 8:30,9.4,,8.972222222,48.15,,,,,
463,8/1/2021 8:45,9.4,,8.961111111,48.13,,,,,
464,8/1/2021 9:00,9.4,,8.977777778,48.16,,,,,
465,8/1/2021 9:15,9.4,,9.038888889,48.27,,,,,
466,8/1/2021 9:30,9.4,,9.061111111,48.31,,,,,
467,8/1/2021 9:45,9.4,,9.077777778,48.34,,,,,
468,8/1/2021 10:00,9.3,,9.1,48.38,,,,,
469,8/1/2021 10:15,9.4,,9.127777778,48.43,,,,,
470,8/1/2021 10:30,9.4,,9.172222222,48.51,,,,,
471,8/1/2021 10:45,9.4,,9.25,48.65,,,,,
472,8/1/2021 11:00,9.4,,9.327777778,48.79,,,,,
473,8/1/2021 11:15,9.4,,9.477777778,49.06,,,,,
474,8/1/2021 11:30,9.5,,9.65,49.37,,,,,
475,8/1/2021 11:45,9.5,,9.75,49.55,,,,,
476,8/1/2021 12:00,9.5,,9.822222222,49.68,,,,,
477,8/1/2021 12:15,9.5,,9.872222222,49.77,,,,,
478,8/1/2021 12:30,9.6,,9.9,49.82,,,,,
479,8/1/2021 12:45,9.6,,9.95,49.91,,,,,
480,8/1/2021 13:00,9.6,,10.03888889,50.07,,,,,
481,8/1/2021 13:15,9.6,,10.11111111,50.2,,,,,
482,8/1/2021 13:30,9.6,,10.2,50.36,,,,,
483,8/1/2021 13:45,9.6,,10.3,50.54,,,,,
484,8/1/2021 14:00,9.6,,10.37777778,50.68,,,,,
485,8/1/2021 14:15,9.6,,10.52222222,50.94,,,,,
486,8/1/2021 14:30,9.7,,10.68888889,51.24,,,,,
487,8/1/2021 14:45,9.7,,10.87222222,51.57,,,,,
488,8/1/2021 15:00,9.7,,10.88888889,51.6,,,,,
489,8/1/2021 15:15,9.7,,10.87777778,51.58,,,,,
490,8/1/2021 15:30,9.7,,10.76111111,51.37,,,,,
491,8/1/2021 15:45,9.6,,10.6,51.08,,,,,
492,8/1/2021 16:00,9.6,,10.52777778,50.95,,,,,
493,8/1/2021 16:15,9.6,,10.51111111,50.92,,,,,
494,8/1/2021 16:30,9.6,,10.42777778,50.77,,,,,
495,8/1/2021 16:45,9.5,,10.32222222,50.58,,,,,
496,8/1/2021 17:00,9.5,,10.2,50.36,,,,,
497,8/1/2021 17:15,9.5,,10.13888889,50.25,,,,,
498,8/1/2021 17:30,9.4,,10.02222222,50.04,,,,,
499,8/1/2021 17:45,9.4,,9.911111111,49.84,,,,,
500,8/1/2021 18:00,9.4,,9.822222222,49.68,,,,,
501,8/1/2021 18:15,9.4,,9.727777778,49.51,,,,,
502,8/1/2021 18:30,9.4,,9.65,49.37,,,,,
503,8/1/2021 18:45,9.4,,9.572222222,49.23,,,,,
504,8/1/2021 19:00,9.4,,9.488888889,49.08,,,,,
505,8/1/2021 19:15,9.3,,9.422222222,48.96,,,,,
506,8/1/2021 19:30,9.3,,9.361111111,48.85,,,,,
507,8/1/2021 19:45,9.3,,9.277777778,48.7,,,,,
508,8/1/2021 20:00,9.3,,9.222222222,48.6,,,,,
509,8/1/2021 20:15,9.3,,9.2,48.56,,,,,
510,8/1/2021 20:30,9.3,,9.177777778,48.52,,,,,
511,8/1/2021 20:45,9.3,,9.1,48.38,,,,,
512,8/1/2021 21:00,9.3,,9.061111111,48.31,,,,,
513,8/1/2021 21:15,9.2,,9.011111111,48.22,,,,,
514,8/1/2021 21:30,9.3,,9,48.2,,,,,
515,8/1/2021 21:45,9.3,,8.977777778,48.16,,,,,
516,8/1/2021 22:00,9.4,,8.927777778,48.07,,,,,
517,8/1/2021 22:15,9.3,,8.911111111,48.04,,,,,
518,8/1/2021 22:30,9.3,,8.827777778,47.89,,,,,
519,8/1/2021 22:45,9.3,,8.788888889,47.82,,,,,
520,8/1/2021 23:00,9.3,,8.727777778,47.71,,,,,
521,8/1/2021 23:15,9.3,,8.677777778,47.62,,,,,
522,8/1/2021 23:30,9.3,,8.638888889,47.55,,,,,
523,8/1/2021 23:45,9.3,,8.588888889,47.46,,,,,
524,8/2/2021 0:00,9.2,,8.55,47.39,,,,,
525,8/2/2021 0:15,9.3,,8.511111111,47.32,,,,,
526,8/2/2021 0:30,9.3,,8.472222222,47.25,,,,,
527,8/2/2021 0:45,9.2,,8.422222222,47.16,,,,,
528,8/2/2021 1:00,9.2,,8.388888889,47.1,,,,,
529,8/2/2021 1:15,9.2,,8.361111111,47.05,,,,,
530,8/2/2021 1:30,9.2,,8.277777778,46.9,,,,,
531,8/2/2021 1:45,9.2,,8.188888889,46.74,,,,,
532,8/2/2021 2:00,9.2,,8.111111111,46.6,,,,,
533,8/2/2021 2:15,9.2,,7.95,46.31,,,,,
534,8/2/2021 2:30,9.1,,7.661111111,45.79,,,,,
535,8/2/2021 2:45,9,,7.511111111,45.52,,,,,
536,8/2/2021 3:00,9,,7.45,45.41,,,,,
537,8/2/2021 3:15,9,,7.322222222,45.18,,,,,
538,8/2/2021 3:30,8.9,,6.761111111,44.17,,,,,
539,8/2/2021 3:45,8.8,,6.522222222,43.74,,,,,
540,8/2/2021 4:00,8.8,,6.477777778,43.66,,,,,
541,8/2/2021 4:15,8.7,,6.511111111,43.72,,,,,
542,8/2/2021 4:30,8.8,,6.511111111,43.72,,,,,
543,8/2/2021 4:45,8.7,,6.388888889,43.5,,,,,
544,8/2/2021 5:00,8.7,,6.322222222,43.38,,,,,
545,8/2/2021 5:15,8.7,,6.322222222,43.38,,,,,
546,8/2/2021 5:30,8.7,,6.3,43.34,,,,,
547,8/2/2021 5:45,8.6,,6.3,43.34,,,,,
548,8/2/2021 6:00,8.7,,6.277777778,43.3,,,,,
549,8/2/2021 6:15,8.6,,6.227777778,43.21,,,,,
550,8/2/2021 6:30,8.5,,6.222222222,43.2,,,,,
551,8/2/2021 6:45,8.6,,6.238888889,43.23,,,,,
552,8/2/2021 7:00,8.6,,6.261111111,43.27,,,,,
553,8/2/2021 7:15,8.6,,6.227777778,43.21,,,,,
554,8/2/2021 7:30,8.6,,6.222222222,43.2,,,,,
555,8/2/2021 7:45,8.5,,6.222222222,43.2,,,,,
556,8/2/2021 8:00,8.6,,6.311111111,43.36,,,,,
557,8/2/2021 8:15,8.6,,6.4,43.52,,,,,
558,8/2/2021 8:30,8.7,,6.522222222,43.74,,,,,
559,8/2/2021 8:45,8.7,,6.65,43.97,,,,,
560,8/2/2021 9:00,8.8,,6.788888889,44.22,,,,,
561,8/2/2021 9:15,8.8,,6.977777778,44.56,,,,,
562,8/2/2021 9:30,8.8,,7.138888889,44.85,,,,,
563,8/2/2021 9:45,8.9,,7.411111111,45.34,,,,,
564,8/2/2021 10:00,8.9,,7.65,45.77,,,,,
565,8/2/2021 10:15,9,,7.911111111,46.24,,,,,
566,8/2/2021 10:30,8.9,,8.1,46.58,,,,,
567,8/2/2021 10:45,8.9,,8.2,46.76,,,,,
568,8/2/2021 11:00,8.9,,8.277777778,46.9,,,,,
569,8/2/2021 11:15,8.9,,8.522222222,47.34,,,,,
570,8/2/2021 11:30,8.9,,8.761111111,47.77,,,,,
571,8/2/2021 11:45,8.9,,9.038888889,48.27,,,,,
572,8/2/2021 12:00,8.9,,9.238888889,48.63,,,,,
573,8/2/2021 12:15,8.9,,9.322222222,48.78,,,,,
574,8/2/2021 12:30,8.9,,9.361111111,48.85,,,,,
575,8/2/2021 12:45,8.9,,9.611111111,49.3,,,,,
576,8/2/2021 13:00,9,,9.927777778,49.87,,,,,
577,8/2/2021 13:15,8.9,,10.02222222,50.04,,,,,
578,8/2/2021 13:30,8.9,,9.972222222,49.95,,,,,
579,8/2/2021 13:45,8.9,,10.1,50.18,,,,,
580,8/2/2021 14:00,8.8,,10.12222222,50.22,,,,,
581,8/2/2021 14:15,8.9,,10.1,50.18,,,,,
582,8/2/2021 14:30,8.8,,10.07222222,50.13,,,,,
583,8/2/2021 14:45,8.8,,10.07222222,50.13,,,,,
584,8/2/2021 15:00,8.8,,10.18888889,50.34,,,,,
585,8/2/2021 15:15,8.6,,10.16111111,50.29,,,,,
586,8/2/2021 15:30,8.6,,10.07777778,50.14,,,,,
587,8/2/2021 15:45,8.6,,9.988888889,49.98,,,,,
588,8/2/2021 16:00,8.6,,9.861111111,49.75,,,,,
589,8/2/2021 16:15,8.5,,9.7,49.46,,,,,
590,8/2/2021 16:30,8.4,,9.5,49.1,,,,,
591,8/2/2021 16:45,8.4,,9.327777778,48.79,,,,,
592,8/2/2021 17:00,8.4,,9.127777778,48.43,,,,,
593,8/2/2021 17:15,8.4,,8.972222222,48.15,,,,,
594,8/2/2021 17:30,8.2,,8.827777778,47.89,,,,,
595,8/2/2021 17:45,8.2,,8.65,47.57,,,,,
596,8/2/2021 18:00,8.2,,8.488888889,47.28,,,,,
597,8/2/2021 18:15,8.2,,8.338888889,47.01,,,,,
598,8/2/2021 18:30,8.2,,8.188888889,46.74,,,,,
599,8/2/2021 18:45,8.2,,8.038888889,46.47,,,,,
600,8/2/2021 19:00,8.2,,7.911111111,46.24,,,,,
601,8/2/2021 19:15,8.2,,7.777777778,46,,,,,
602,8/2/2021 19:30,8.2,,7.711111111,45.88,,,,,
603,8/2/2021 19:45,8.2,,7.65,45.77,,,,,
604,8/2/2021 20:00,8.2,,7.588888889,45.66,,,,,
605,8/2/2021 20:15,8.2,,7.538888889,45.57,,,,,
606,8/2/2021 20:30,8.2,,7.477777778,45.46,,,,,
607,8/2/2021 20:45,8.2,,7.422222222,45.36,,,,,
608,8/2/2021 21:00,8.3,,7.372222222,45.27,,,,,
609,8/2/2021 21:15,8.2,,7.288888889,45.12,,,,,
610,8/2/2021 21:30,8.2,,7.238888889,45.03,,,,,
611,8/2/2021 21:45,8.2,,7.2,44.96,,,,,
612,8/2/2021 22:00,8.2,,7.122222222,44.82,,,,,
613,8/2/2021 22:15,8.2,,6.961111111,44.53,,,,,
614,8/2/2021 22:30,8.2,,6.95,44.51,,,,,
615,8/2/2021 22:45,8.2,,6.922222222,44.46,,,,,
616,8/2/2021 23:00,8.2,,6.888888889,44.4,,,,,
617,8/2/2021 23:15,8.3,,6.872222222,44.37,,,,,
618,8/2/2021 23:30,8.2,,6.811111111,44.26,,,,,
619,8/2/2021 23:45,8.2,,6.772222222,44.19,,,,,
620,8/3/2021 0:00,8.2,,6.75,44.15,,,,,
621,8/3/2021 0:15,8.2,,6.722222222,44.1,,,,,
622,8/3/2021 0:30,8.2,,6.677777778,44.02,,,,,
623,8/3/2021 0:45,8.2,,6.672222222,44.01,,,,,
624,8/3/2021 1:00,8.2,,6.627777778,43.93,,,,,
625,8/3/2021 1:15,8.2,,6.588888889,43.86,,,,,
626,8/3/2021 1:30,8.2,,6.55,43.79,,,,,
627,8/3/2021 1:45,8.2,,6.511111111,43.72,,,,,
628,8/3/2021 2:00,8.2,,6.438888889,43.59,,,,,
629,8/3/2021 2:15,8.2,,6.388888889,43.5,,,,,
630,8/3/2021 2:30,8.1,,6.338888889,43.41,,,,,
631,8/3/2021 2:45,8.2,,6.227777778,43.21,,,,,
632,8/3/2021 3:00,8.1,,6.077777778,42.94,,,,,
633,8/3/2021 3:15,8.1,,5.95,42.71,,,,,
634,8/3/2021 3:30,8,,5.888888889,42.6,,,,,
635,8/3/2021 3:45,8,,5.822222222,42.48,,,,,
636,8/3/2021 4:00,8,,5.75,42.35,,,,,
637,8/3/2021 4:15,8,,5.7,42.26,,,,,
638,8/3/2021 4:30,8,,5.611111111,42.1,,,,,
639,8/3/2021 4:45,8,,5.422222222,41.76,,,,,
640,8/3/2021 5:00,8,,5.338888889,41.61,,,,,
641,8/3/2021 5:15,8,,5.25,41.45,,,,,
642,8/3/2021 5:30,7.8,,5.122222222,41.22,,,,,
643,8/3/2021 5:45,7.8,,5.022222222,41.04,,,,,
644,8/3/2021 6:00,7.8,,4.961111111,40.93,,,,,
645,8/3/2021 6:15,7.8,,4.911111111,40.84,,,,,
646,8/3/2021 6:30,7.8,,4.922222222,40.86,,,,,
647,8/3/2021 6:45,7.9,,4.911111111,40.84,,,,,
648,8/3/2021 7:00,7.8,,4.911111111,40.84,,,,,
649,8/3/2021 7:15,7.8,,4.927777778,40.87,,,,,
650,8/3/2021 7:30,7.8,,4.972222222,40.95,,,,,
651,8/3/2021 7:45,7.8,,5.011111111,41.02,,,,,
652,8/3/2021 8:00,7.8,,5.122222222,41.22,,,,,
653,8/3/2021 8:15,7.8,,5.25,41.45,,,,,
654,8/3/2021 8:30,7.9,,5.4,41.72,,,,,
655,8/3/2021 8:45,7.9,,5.572222222,42.03,,,,,
656,8/3/2021 9:00,8,,5.75,42.35,,,,,
657,8/3/2021 9:15,8,,5.938888889,42.69,,,,,
658,8/3/2021 9:30,8,,6.15,43.07,,,,,
659,8/3/2021 9:45,8,,6.427777778,43.57,,,,,
660,8/3/2021 10:00,8,,6.677777778,44.02,,,,,
661,8/3/2021 10:15,8.1,,7.061111111,44.71,,,,,
662,8/3/2021 10:30,8.2,,7.4,45.32,,,,,
663,8/3/2021 10:45,8.3,,7.972222222,46.35,,,,,
664,8/3/2021 11:00,8.4,,8.75,47.75,,,,,
665,8/3/2021 11:15,8.6,,9.411111111,48.94,,,,,
666,8/3/2021 11:30,8.6,,9.85,49.73,,,,,
667,8/3/2021 11:45,8.6,,9.927777778,49.87,,,,,
668,8/3/2021 12:00,8.5,,9.777777778,49.6,,,,,
669,8/3/2021 12:15,8.4,,9.622222222,49.32,,,,,
670,8/3/2021 12:30,8.3,,9.372222222,48.87,,,,,
671,8/3/2021 12:45,8.2,,9.1,48.38,,,,,
672,8/3/2021 13:00,8.1,,8.872222222,47.97,,,,,
673,8/3/2021 13:15,8.2,,8.688888889,47.64,,,,,
674,8/3/2021 13:30,8.2,,8.638888889,47.55,,,,,
675,8/3/2021 13:45,8.2,,8.761111111,47.77,,,,,
676,8/3/2021 14:00,8.2,,8.688888889,47.64,,,,,
677,8/3/2021 14:15,8.1,,8.572222222,47.43,,,,,
678,8/3/2021 14:30,8.2,,8.788888889,47.82,,,,,
679,8/3/2021 14:45,8.1,,8.788888889,47.82,,,,,
680,8/3/2021 15:00,8.1,,8.827777778,47.89,,,,,
681,8/3/2021 15:15,8.1,,8.838888889,47.91,,,,,
682,8/3/2021 15:30,8.1,,8.761111111,47.77,,,,,
683,8/3/2021 15:45,8,,8.65,47.57,,,,,
684,8/3/2021 16:00,8,,8.561111111,47.41,,,,,
685,8/3/2021 16:15,8,,8.477777778,47.26,,,,,
686,8/3/2021 16:30,7.9,,8.472222222,47.25,,,,,
687,8/3/2021 16:45,7.9,,8.427777778,47.17,,,,,
688,8/3/2021 17:00,7.9,,8.311111111,46.96,,,,,
689,8/3/2021 17:15,7.9,,8.161111111,46.69,,,,,
690,8/3/2021 17:30,7.9,,8.038888889,46.47,,,,,
691,8/3/2021 17:45,7.9,,7.938888889,46.29,,,,,
692,8/3/2021 18:00,7.9,,7.822222222,46.08,,,,,
693,8/3/2021 18:15,7.8,,7.688888889,45.84,,,,,
694,8/3/2021 18:30,7.8,,7.55,45.59,,,,,
695,8/3/2021 18:45,7.8,,7.477777778,45.46,,,,,
696,8/3/2021 19:00,7.8,,7.411111111,45.34,,,,,
697,8/3/2021 19:15,7.9,,7.338888889,45.21,,,,,
698,8/3/2021 19:30,7.8,,7.261111111,45.07,,,,,
699,8/3/2021 19:45,7.8,,7.211111111,44.98,,,,,
700,8/3/2021 20:00,7.8,,7.161111111,44.89,,,,,
701,8/3/2021 20:15,7.8,,7.1,44.78,,,,,
702,8/3/2021 20:30,7.8,,7.05,44.69,,,,,
703,8/3/2021 20:45,7.8,,7.011111111,44.62,,,,,
704,8/3/2021 21:00,7.8,,6.961111111,44.53,,,,,
705,8/3/2021 21:15,7.8,,6.927777778,44.47,,,,,
706,8/3/2021 21:30,7.9,,6.922222222,44.46,,,,,
707,8/3/2021 21:45,7.9,,6.888888889,44.4,,,,,
708,8/3/2021 22:00,7.9,,6.877777778,44.38,,,,,
709,8/3/2021 22:15,7.9,,6.85,44.33,,,,,
710,8/3/2021 22:30,7.9,,6.838888889,44.31,,,,,
711,8/3/2021 22:45,7.9,,6.827777778,44.29,,,,,
712,8/3/2021 23:00,7.9,,6.788888889,44.22,,,,,
713,8/3/2021 23:15,7.9,,6.772222222,44.19,,,,,
714,8/3/2021 23:30,7.9,,6.75,44.15,,,,,
715,8/3/2021 23:45,8,,6.722222222,44.1,,,,,
716,8/4/2021 0:00,8,,6.722222222,44.1,,,,,
717,8/4/2021 0:15,8,,6.711111111,44.08,,,,,
718,8/4/2021 0:30,8,,6.677777778,44.02,,,,,
719,8/4/2021 0:45,7.9,,6.65,43.97,,,,,
720,8/4/2021 1:00,8,,6.611111111,43.9,,,,,
721,8/4/2021 1:15,8,,6.588888889,43.86,,,,,
722,8/4/2021 1:30,8,,6.55,43.79,,,,,
723,8/4/2021 1:45,8,,6.522222222,43.74,,,,,
724,8/4/2021 2:00,8,,6.488888889,43.68,,,,,
725,8/4/2021 2:15,8,,6.472222222,43.65,,,,,
726,8/4/2021 2:30,8,,6.438888889,43.59,,,,,
727,8/4/2021 2:45,8,,6.422222222,43.56,,,,,
728,8/4/2021 3:00,8,,6.361111111,43.45,,,,,
729,8/4/2021 3:15,8,,6.311111111,43.36,,,,,
730,8/4/2021 3:30,8,,6.277777778,43.3,,,,,
731,8/4/2021 3:45,8,,6.227777778,43.21,,,,,
732,8/4/2021 4:00,7.9,,6.138888889,43.05,,,,,
733,8/4/2021 4:15,7.9,,6.038888889,42.87,,,,,
734,8/4/2021 4:30,7.9,,5.938888889,42.69,,,,,
735,8/4/2021 4:45,7.9,,5.85,42.53,,,,,
736,8/4/2021 5:00,7.8,,5.772222222,42.39,,,,,
737,8/4/2021 5:15,7.9,,5.7,42.26,,,,,
738,8/4/2021 5:30,7.8,,5.622222222,42.12,,,,,
739,8/4/2021 5:45,7.8,,5.572222222,42.03,,,,,
740,8/4/2021 6:00,7.8,,5.488888889,41.88,,,,,
741,8/4/2021 6:15,7.8,,5.422222222,41.76,,,,,
742,8/4/2021 6:30,7.8,,5.372222222,41.67,,,,,
743,8/4/2021 6:45,7.8,,5.322222222,41.58,,,,,
744,8/4/2021 7:00,7.8,,5.25,41.45,,,,,
745,8/4/2021 7:15,7.8,,5.211111111,41.38,,,,,
746,8/4/2021 7:30,7.8,,5.2,41.36,,,,,
747,8/4/2021 7:45,7.8,,5.25,41.45,,,,,
748,8/4/2021 8:00,7.9,,5.422222222,41.76,,,,,
749,8/4/2021 8:15,7.9,,5.622222222,42.12,,,,,
750,8/4/2021 8:30,8,,5.872222222,42.57,,,,,
751,8/4/2021 8:45,8,,6.188888889,43.14,,,,,
752,8/4/2021 9:00,8.1,,6.522222222,43.74,,,,,
753,8/4/2021 9:15,8.2,,6.888888889,44.4,,,,,
754,8/4/2021 9:30,8.3,,7.25,45.05,,,,,
755,8/4/2021 9:45,8.4,,7.661111111,45.79,,,,,
756,8/4/2021 10:00,8.6,,8.122222222,46.62,,,,,
757,8/4/2021 10:15,8.5,,8.461111111,47.23,,,,,
758,8/4/2021 10:30,8.6,,8.527777778,47.35,,,,,
759,8/4/2021 10:45,8.6,,8.611111111,47.5,,,,,
760,8/4/2021 11:00,8.6,,8.911111111,48.04,,,,,
761,8/4/2021 11:15,8.6,,9.127777778,48.43,,,,,
762,8/4/2021 11:30,8.8,,9.361111111,48.85,,,,,
763,8/4/2021 11:45,8.9,,9.688888889,49.44,,,,,
764,8/4/2021 12:00,8.9,,9.888888889,49.8,,,,,
765,8/4/2021 12:15,8.9,,10.13888889,50.25,,,,,
766,8/4/2021 12:30,8.9,,10.42222222,50.76,,,,,
767,8/4/2021 12:45,8.9,,10.47777778,50.86,,,,,
768,8/4/2021 13:00,9.1,,11.01111111,51.82,,,,,
769,8/4/2021 13:15,9.1,,11.36111111,52.45,,,,,
770,8/4/2021 13:30,9.1,,11.5,52.7,,,,,
771,8/4/2021 13:45,9.1,,11.62777778,52.93,,,,,
772,8/4/2021 14:00,9,,11.78888889,53.22,,,,,
773,8/4/2021 14:15,9.1,,11.97222222,53.55,,,,,
774,8/4/2021 14:30,9.2,,12.26111111,54.07,,,,,
775,8/4/2021 14:45,9.2,,12.46111111,54.43,,,,,
776,8/4/2021 15:00,9.3,,12.56111111,54.61,,,,,
777,8/4/2021 15:15,9.1,,12.52777778,54.55,,,,,
778,8/4/2021 15:30,9,,12.3,54.14,,,,,
779,8/4/2021 15:45,9,,11.95,53.51,,,,,
780,8/4/2021 16:00,8.9,,11.71111111,53.08,,,,,
781,8/4/2021 16:15,8.8,,11.5,52.7,,,,,
782,8/4/2021 16:30,8.8,,11.26111111,52.27,,,,,
783,8/4/2021 16:45,8.6,,11.05,51.89,,,,,
784,8/4/2021 17:00,8.6,,11,51.8,,,,,
785,8/4/2021 17:15,8.6,,10.87222222,51.57,,,,,
786,8/4/2021 17:30,8.5,,10.63888889,51.15,,,,,
787,8/4/2021 17:45,8.5,,10.46111111,50.83,,,,,
788,8/4/2021 18:00,8.4,,10.26111111,50.47,,,,,
789,8/4/2021 18:15,8.4,,10.07222222,50.13,,,,,
790,8/4/2021 18:30,8.4,,9.888888889,49.8,,,,,
791,8/4/2021 18:45,8.4,,9.727777778,49.51,,,,,
792,8/4/2021 19:00,8.3,,9.572222222,49.23,,,,,
793,8/4/2021 19:15,8.3,,9.411111111,48.94,,,,,
794,8/4/2021 19:30,8.2,,9.261111111,48.67,,,,,
795,8/4/2021 19:45,8.2,,9.138888889,48.45,,,,,
796,8/4/2021 20:00,8.2,,9.061111111,48.31,,,,,
797,8/4/2021 20:15,8.3,,9.011111111,48.22,,,,,
798,8/4/2021 20:30,8.2,,8.961111111,48.13,,,,,
799,8/4/2021 20:45,8.3,,8.877777778,47.98,,,,,
800,8/4/2021 21:00,8.3,,8.788888889,47.82,,,,,
801,8/4/2021 21:15,8.2,,8.638888889,47.55,,,,,
802,8/4/2021 21:30,8.2,,8.488888889,47.28,,,,,
803,8/4/2021 21:45,8.2,,8.377777778,47.08,,,,,
804,8/4/2021 22:00,8.2,,8.3,46.94,,,,,
805,8/4/2021 22:15,8.2,,8.222222222,46.8,,,,,
806,8/4/2021 22:30,8.2,,8.161111111,46.69,,,,,
807,8/4/2021 22:45,8.2,,8.122222222,46.62,,,,,
808,8/4/2021 23:00,8.2,,8.15,46.67,,,,,
809,8/4/2021 23:15,8.3,,8.2,46.76,,,,,
810,8/4/2021 23:30,8.2,,8.222222222,46.8,,,,,
811,8/4/2021 23:45,8.2,,8.222222222,46.8,,,,,
812,8/5/2021 0:00,8.2,,8.227777778,46.81,,,,,
813,8/5/2021 0:15,8.3,,8.227777778,46.81,,,,,
814,8/5/2021 0:30,8.2,,8.238888889,46.83,,,,,
815,8/5/2021 0:45,8.3,,8.227777778,46.81,,,,,
816,8/5/2021 1:00,8.2,,8.2,46.76,,,,,
817,8/5/2021 1:15,8.2,,8.161111111,46.69,,,,,
818,8/5/2021 1:30,8.3,,8.138888889,46.65,,,,,
819,8/5/2021 1:45,8.3,,8.111111111,46.6,,,,,
820,8/5/2021 2:00,8.3,,8.072222222,46.53,,,,,
821,8/5/2021 2:15,8.3,,8.027777778,46.45,,,,,
822,8/5/2021 2:30,8.3,,7.988888889,46.38,,,,,
823,8/5/2021 2:45,8.4,,7.938888889,46.29,,,,,
824,8/5/2021 3:00,8.3,,7.872222222,46.17,,,,,
825,8/5/2021 3:15,8.3,,7.827777778,46.09,,,,,
826,8/5/2021 3:30,8.3,,7.772222222,45.99,,,,,
827,8/5/2021 3:45,8.4,,7.688888889,45.84,,,,,
828,8/5/2021 4:00,8.5,,7.611111111,45.7,,,,,
829,8/5/2021 4:15,8.5,,7.511111111,45.52,,,,,
830,8/5/2021 4:30,8.5,,7.438888889,45.39,,,,,
831,8/5/2021 4:45,8.4,,7.372222222,45.27,,,,,
832,8/5/2021 5:00,8.4,,7.277777778,45.1,,,,,
833,8/5/2021 5:15,8.4,,7.2,44.96,,,,,
834,8/5/2021 5:30,8.4,,7.122222222,44.82,,,,,
835,8/5/2021 5:45,8.4,,7.05,44.69,,,,,
836,8/5/2021 6:00,8.3,,7.011111111,44.62,,,,,
837,8/5/2021 6:15,8.3,,6.972222222,44.55,,,,,
838,8/5/2021 6:30,8.3,,6.927777778,44.47,,,,,
839,8/5/2021 6:45,8.3,,6.888888889,44.4,,,,,
840,8/5/2021 7:00,8.3,,6.85,44.33,,,,,
841,8/5/2021 7:15,8.3,,6.827777778,44.29,,,,,
842,8/5/2021 7:30,8.3,,6.788888889,44.22,,,,,
