Date,Time,ms,LEVEL (kPa),TEMPERATURE,
7/27/2019,11:00:00 AM,0,2.1998,6.095,7/27/19 11:00:00
7/27/2019,11:15:00 AM,0,2.2188,6.459,7/27/19 11:15:00
7/27/2019,11:30:00 AM,0,2.2517,6.678,7/27/19 11:30:00
7/27/2019,11:45:00 AM,0,2.261,6.806,7/27/19 11:45:00
7/27/2019,12:00:00 PM,0,2.259,6.951,7/27/19 12:00:00
7/27/2019,12:15:00 PM,0,2.2546,7.102,7/27/19 12:15:00
7/27/2019,12:30:00 PM,0,2.25,7.12,7/27/19 12:30:00
7/27/2019,12:45:00 PM,0,2.2638,7.191,7/27/19 12:45:00
7/27/2019,1:00:00 PM,0,2.2572,7.397,7/27/19 13:00:00
7/27/2019,1:15:00 PM,0,2.2418,7.358,7/27/19 13:15:00
7/27/2019,1:30:00 PM,0,2.2199,7.336,7/27/19 13:30:00
7/27/2019,1:45:00 PM,0,2.2439,7.555,7/27/19 13:45:00
7/27/2019,2:00:00 PM,0,2.2518,7.827,7/27/19 14:00:00
7/27/2019,2:15:00 PM,0,2.2587,8.035,7/27/19 14:15:00
7/27/2019,2:30:00 PM,0,2.2723,8.378,7/27/19 14:30:00
7/27/2019,2:45:00 PM,0,2.2876,8.759,7/27/19 14:45:00
7/27/2019,3:00:00 PM,0,2.285,8.908,7/27/19 15:00:00
7/27/2019,3:15:00 PM,0,2.2646,8.882,7/27/19 15:15:00
7/27/2019,3:30:00 PM,0,2.2573,8.848,7/27/19 15:30:00
7/27/2019,3:45:00 PM,0,2.2489,8.783,7/27/19 15:45:00
7/27/2019,4:00:00 PM,0,2.228,8.811,7/27/19 16:00:00
7/27/2019,4:15:00 PM,0,2.2217,8.779,7/27/19 16:15:00
7/27/2019,4:30:00 PM,0,2.2133,8.788,7/27/19 16:30:00
7/27/2019,4:45:00 PM,0,2.2322,8.767,7/27/19 16:45:00
7/27/2019,5:00:00 PM,0,2.2024,8.769,7/27/19 17:00:00
7/27/2019,5:15:00 PM,0,2.1901,8.801,7/27/19 17:15:00
7/27/2019,5:30:00 PM,0,2.1941,8.739,7/27/19 17:30:00
7/27/2019,5:45:00 PM,0,2.1923,8.642,7/27/19 17:45:00
7/27/2019,6:00:00 PM,0,2.1612,8.495,7/27/19 18:00:00
7/27/2019,6:15:00 PM,0,2.1291,8.33,7/27/19 18:15:00
7/27/2019,6:30:00 PM,0,2.1146,8.177,7/27/19 18:30:00
7/27/2019,6:45:00 PM,0,2.0989,8.007,7/27/19 18:45:00
7/27/2019,7:00:00 PM,0,2.0958,7.854,7/27/19 19:00:00
7/27/2019,7:15:00 PM,0,2.0566,7.726,7/27/19 19:15:00
7/27/2019,7:30:00 PM,0,2.0443,7.607,7/27/19 19:30:00
7/27/2019,7:45:00 PM,0,2.0602,7.48,7/27/19 19:45:00
7/27/2019,8:00:00 PM,0,2.0565,7.337,7/27/19 20:00:00
7/27/2019,8:15:00 PM,0,2.0539,7.225,7/27/19 20:15:00
7/27/2019,8:30:00 PM,0,2.0416,7.128,7/27/19 20:30:00
7/27/2019,8:45:00 PM,0,2.0319,7.032,7/27/19 20:45:00
7/27/2019,9:00:00 PM,0,2.0195,6.936,7/27/19 21:00:00
7/27/2019,9:15:00 PM,0,2.0296,6.841,7/27/19 21:15:00
7/27/2019,9:30:00 PM,0,2.0387,6.743,7/27/19 21:30:00
7/27/2019,9:45:00 PM,0,2.0298,6.638,7/27/19 21:45:00
7/27/2019,10:00:00 PM,0,2.0392,6.549,7/27/19 22:00:00
7/27/2019,10:15:00 PM,0,2.0297,6.453,7/27/19 22:15:00
7/27/2019,10:30:00 PM,0,2.0408,6.363,7/27/19 22:30:00
7/27/2019,10:45:00 PM,0,2.0212,6.282,7/27/19 22:45:00
7/27/2019,11:00:00 PM,0,2.0459,6.216,7/27/19 23:00:00
7/27/2019,11:15:00 PM,0,2.0257,6.149,7/27/19 23:15:00
7/27/2019,11:30:00 PM,0,2.0346,6.072,7/27/19 23:30:00
7/27/2019,11:45:00 PM,0,2.002,6.017,7/27/19 23:45:00
7/28/2019,12:00:00 AM,0,2.0198,5.966,7/28/19 00:00:00
7/28/2019,12:15:00 AM,0,2.0318,5.925,7/28/19 00:15:00
7/28/2019,12:30:00 AM,0,2.0369,5.879,7/28/19 00:30:00
7/28/2019,12:45:00 AM,0,2.0164,5.832,7/28/19 00:45:00
7/28/2019,1:00:00 AM,0,2.0132,5.781,7/28/19 01:00:00
7/28/2019,1:15:00 AM,0,2.0023,5.734,7/28/19 01:15:00
7/28/2019,1:30:00 AM,0,2.0345,5.694,7/28/19 01:30:00
7/28/2019,1:45:00 AM,0,2.0052,5.64,7/28/19 01:45:00
7/28/2019,2:00:00 AM,0,2.0262,5.594,7/28/19 02:00:00
7/28/2019,2:15:00 AM,0,2.0164,5.546,7/28/19 02:15:00
7/28/2019,2:30:00 AM,0,2.021,5.483,7/28/19 02:30:00
7/28/2019,2:45:00 AM,0,2.0495,5.431,7/28/19 02:45:00
7/28/2019,3:00:00 AM,0,2.0253,5.36,7/28/19 03:00:00
7/28/2019,3:15:00 AM,0,2.0422,5.302,7/28/19 03:15:00
7/28/2019,3:30:00 AM,0,2.0292,5.242,7/28/19 03:30:00
7/28/2019,3:45:00 AM,0,2.0078,5.187,7/28/19 03:45:00
7/28/2019,4:00:00 AM,0,2.0081,5.139,7/28/19 04:00:00
7/28/2019,4:15:00 AM,0,2.0033,5.111,7/28/19 04:15:00
7/28/2019,4:30:00 AM,0,2.0146,5.081,7/28/19 04:30:00
7/28/2019,4:45:00 AM,0,2.0272,5.048,7/28/19 04:45:00
7/28/2019,5:00:00 AM,0,2.0266,5.018,7/28/19 05:00:00
7/28/2019,5:15:00 AM,0,2.0191,4.984,7/28/19 05:15:00
7/28/2019,5:30:00 AM,0,2.005,4.947,7/28/19 05:30:00
7/28/2019,5:45:00 AM,0,2.0309,4.915,7/28/19 05:45:00
7/28/2019,6:00:00 AM,0,2.0117,4.886,7/28/19 06:00:00
7/28/2019,6:15:00 AM,0,2.011,4.855,7/28/19 06:15:00
7/28/2019,6:30:00 AM,0,2.016,4.818,7/28/19 06:30:00
7/28/2019,6:45:00 AM,0,2.0236,4.789,7/28/19 06:45:00
7/28/2019,7:00:00 AM,0,2.0139,4.78,7/28/19 07:00:00
7/28/2019,7:15:00 AM,0,2.0248,4.77,7/28/19 07:15:00
7/28/2019,7:30:00 AM,0,1.9956,4.776,7/28/19 07:30:00
7/28/2019,7:45:00 AM,0,2.0092,4.793,7/28/19 07:45:00
7/28/2019,8:00:00 AM,0,2.0002,4.825,7/28/19 08:00:00
7/28/2019,8:15:00 AM,0,1.9944,4.865,7/28/19 08:15:00
7/28/2019,8:30:00 AM,0,1.9991,4.909,7/28/19 08:30:00
7/28/2019,8:45:00 AM,0,2.0134,4.993,7/28/19 08:45:00
7/28/2019,9:00:00 AM,0,2.0027,5.104,7/28/19 09:00:00
7/28/2019,9:15:00 AM,0,2.0213,5.216,7/28/19 09:15:00
7/28/2019,9:30:00 AM,0,2.0081,5.287,7/28/19 09:30:00
7/28/2019,9:45:00 AM,0,2.0117,5.431,7/28/19 09:45:00
7/28/2019,10:00:00 AM,0,2.0366,5.61,7/28/19 10:00:00
7/28/2019,10:15:00 AM,0,2.0774,5.799,7/28/19 10:15:00
7/28/2019,10:30:00 AM,0,2.0698,5.907,7/28/19 10:30:00
7/28/2019,10:45:00 AM,0,2.0766,6.047,7/28/19 10:45:00
7/28/2019,11:00:00 AM,0,2.1386,6.312,7/28/19 11:00:00
7/28/2019,11:15:00 AM,0,2.1494,6.729,7/28/19 11:15:00
7/28/2019,11:30:00 AM,0,2.1795,7.104,7/28/19 11:30:00
7/28/2019,11:45:00 AM,0,2.1907,7.514,7/28/19 11:45:00
7/28/2019,12:00:00 PM,0,2.2089,8.068,7/28/19 12:00:00
7/28/2019,12:15:00 PM,0,2.2199,8.46,7/28/19 12:15:00
7/28/2019,12:30:00 PM,0,2.221,8.66,7/28/19 12:30:00
7/28/2019,12:45:00 PM,0,2.2179,8.947,7/28/19 12:45:00
7/28/2019,1:00:00 PM,0,2.2071,9.312,7/28/19 13:00:00
7/28/2019,1:15:00 PM,0,2.1424,9.57,7/28/19 13:15:00
7/28/2019,1:30:00 PM,0,2.189,9.845,7/28/19 13:30:00
7/28/2019,1:45:00 PM,0,2.1932,10.095,7/28/19 13:45:00
7/28/2019,2:00:00 PM,0,2.1982,10.254,7/28/19 14:00:00
7/28/2019,2:15:00 PM,0,2.187,10.429,7/28/19 14:15:00
7/28/2019,2:30:00 PM,0,2.2101,10.544,7/28/19 14:30:00
7/28/2019,2:45:00 PM,0,2.1638,10.772,7/28/19 14:45:00
7/28/2019,3:00:00 PM,0,2.1954,11.055,7/28/19 15:00:00
7/28/2019,3:15:00 PM,0,2.1606,11.368,7/28/19 15:15:00
7/28/2019,3:30:00 PM,0,2.1395,11.408,7/28/19 15:30:00
7/28/2019,3:45:00 PM,0,2.156,11.364,7/28/19 15:45:00
7/28/2019,4:00:00 PM,0,2.1309,11.189,7/28/19 16:00:00
7/28/2019,4:15:00 PM,0,2.1171,11.027,7/28/19 16:15:00
7/28/2019,4:30:00 PM,0,2.0788,10.818,7/28/19 16:30:00
7/28/2019,4:45:00 PM,0,2.0653,10.621,7/28/19 16:45:00
7/28/2019,5:00:00 PM,0,2.036,10.391,7/28/19 17:00:00
7/28/2019,5:15:00 PM,0,1.9992,10.13,7/28/19 17:15:00
7/28/2019,5:30:00 PM,0,1.9832,9.885,7/28/19 17:30:00
7/28/2019,5:45:00 PM,0,1.9699,9.659,7/28/19 17:45:00
7/28/2019,6:00:00 PM,0,1.9656,9.425,7/28/19 18:00:00
7/28/2019,6:15:00 PM,0,1.9558,9.164,7/28/19 18:15:00
7/28/2019,6:30:00 PM,0,1.9298,8.912,7/28/19 18:30:00
7/28/2019,6:45:00 PM,0,1.9743,8.671,7/28/19 18:45:00
7/28/2019,7:00:00 PM,0,1.9634,8.473,7/28/19 19:00:00
7/28/2019,7:15:00 PM,0,1.9722,8.28,7/28/19 19:15:00
7/28/2019,7:30:00 PM,0,1.9647,8.126,7/28/19 19:30:00
7/28/2019,7:45:00 PM,0,1.9787,7.988,7/28/19 19:45:00
7/28/2019,8:00:00 PM,0,1.9713,7.851,7/28/19 20:00:00
7/28/2019,8:15:00 PM,0,1.9607,7.706,7/28/19 20:15:00
7/28/2019,8:30:00 PM,0,1.9752,7.584,7/28/19 20:30:00
7/28/2019,8:45:00 PM,0,1.9569,7.463,7/28/19 20:45:00
7/28/2019,9:00:00 PM,0,1.9435,7.359,7/28/19 21:00:00
7/28/2019,9:15:00 PM,0,1.9463,7.27,7/28/19 21:15:00
7/28/2019,9:30:00 PM,0,1.9475,7.176,7/28/19 21:30:00
7/28/2019,9:45:00 PM,0,1.9356,7.061,7/28/19 21:45:00
7/28/2019,10:00:00 PM,0,1.9299,6.973,7/28/19 22:00:00
7/28/2019,10:15:00 PM,0,1.9319,6.904,7/28/19 22:15:00
7/28/2019,10:30:00 PM,0,1.9206,6.824,7/28/19 22:30:00
7/28/2019,10:45:00 PM,0,1.9297,6.756,7/28/19 22:45:00
7/28/2019,11:00:00 PM,0,1.921,6.675,7/28/19 23:00:00
7/28/2019,11:15:00 PM,0,1.9292,6.605,7/28/19 23:15:00
7/28/2019,11:30:00 PM,0,1.9206,6.526,7/28/19 23:30:00
7/28/2019,11:45:00 PM,0,1.9032,6.454,7/28/19 23:45:00
7/29/2019,12:00:00 AM,0,1.9225,6.384,7/29/19 00:00:00
7/29/2019,12:15:00 AM,0,1.919,6.282,7/29/19 00:15:00
7/29/2019,12:30:00 AM,0,1.9104,6.119,7/29/19 00:30:00
7/29/2019,12:45:00 AM,0,1.9122,5.999,7/29/19 00:45:00
7/29/2019,1:00:00 AM,0,1.9077,5.914,7/29/19 01:00:00
7/29/2019,1:15:00 AM,0,1.8987,5.859,7/29/19 01:15:00
7/29/2019,1:30:00 AM,0,1.9014,5.815,7/29/19 01:30:00
7/29/2019,1:45:00 AM,0,1.8964,5.777,7/29/19 01:45:00
7/29/2019,2:00:00 AM,0,1.9078,5.728,7/29/19 02:00:00
7/29/2019,2:15:00 AM,0,1.8881,5.632,7/29/19 02:15:00
7/29/2019,2:30:00 AM,0,1.8944,5.536,7/29/19 02:30:00
7/29/2019,2:45:00 AM,0,1.8762,5.453,7/29/19 02:45:00
7/29/2019,3:00:00 AM,0,1.8739,5.376,7/29/19 03:00:00
7/29/2019,3:15:00 AM,0,1.8815,5.338,7/29/19 03:15:00
7/29/2019,3:30:00 AM,0,1.8778,5.3,7/29/19 03:30:00
7/29/2019,3:45:00 AM,0,1.8746,5.253,7/29/19 03:45:00
7/29/2019,4:00:00 AM,0,1.8711,5.204,7/29/19 04:00:00
7/29/2019,4:15:00 AM,0,1.8658,5.157,7/29/19 04:15:00
7/29/2019,4:30:00 AM,0,1.8529,5.105,7/29/19 04:30:00
7/29/2019,4:45:00 AM,0,1.8504,5.042,7/29/19 04:45:00
7/29/2019,5:00:00 AM,0,1.8657,4.998,7/29/19 05:00:00
7/29/2019,5:15:00 AM,0,1.8385,4.943,7/29/19 05:15:00
7/29/2019,5:30:00 AM,0,1.8523,4.875,7/29/19 05:30:00
7/29/2019,5:45:00 AM,0,1.853,4.819,7/29/19 05:45:00
7/29/2019,6:00:00 AM,0,1.8541,4.763,7/29/19 06:00:00
7/29/2019,6:15:00 AM,0,1.8489,4.683,7/29/19 06:15:00
7/29/2019,6:30:00 AM,0,1.8327,4.584,7/29/19 06:30:00
7/29/2019,6:45:00 AM,0,1.8388,4.483,7/29/19 06:45:00
7/29/2019,7:00:00 AM,0,1.8247,4.42,7/29/19 07:00:00
7/29/2019,7:15:00 AM,0,1.8292,4.361,7/29/19 07:15:00
7/29/2019,7:30:00 AM,0,1.8296,4.304,7/29/19 07:30:00
7/29/2019,7:45:00 AM,0,1.8393,4.326,7/29/19 07:45:00
7/29/2019,8:00:00 AM,0,1.8292,4.366,7/29/19 08:00:00
7/29/2019,8:15:00 AM,0,1.8306,4.457,7/29/19 08:15:00
7/29/2019,8:30:00 AM,0,1.8731,4.71,7/29/19 08:30:00
7/29/2019,8:45:00 AM,0,1.8963,5.075,7/29/19 08:45:00
7/29/2019,9:00:00 AM,0,1.9411,5.557,7/29/19 09:00:00
7/29/2019,9:15:00 AM,0,1.9635,6.068,7/29/19 09:15:00
7/29/2019,9:30:00 AM,0,1.9858,6.616,7/29/19 09:30:00
7/29/2019,9:45:00 AM,0,1.9915,7.197,7/29/19 09:45:00
7/29/2019,10:00:00 AM,0,2.0006,7.774,7/29/19 10:00:00
7/29/2019,10:15:00 AM,0,1.9929,8.402,7/29/19 10:15:00
7/29/2019,10:30:00 AM,0,2.0413,9.045,7/29/19 10:30:00
7/29/2019,10:45:00 AM,0,2.0402,9.64,7/29/19 10:45:00
7/29/2019,11:00:00 AM,0,1.9559,10.286,7/29/19 11:00:00
7/29/2019,11:15:00 AM,0,2.0084,10.961,7/29/19 11:15:00
7/29/2019,11:30:00 AM,0,2.019,11.551,7/29/19 11:30:00
7/29/2019,11:45:00 AM,0,2.0187,12.19,7/29/19 11:45:00
7/29/2019,12:00:00 PM,0,2.0146,12.825,7/29/19 12:00:00
7/29/2019,12:15:00 PM,0,2.0373,13.366,7/29/19 12:15:00
7/29/2019,12:30:00 PM,0,2.0495,13.834,7/29/19 12:30:00
7/29/2019,12:45:00 PM,0,2.0726,14.259,7/29/19 12:45:00
7/29/2019,1:00:00 PM,0,1.9752,14.528,7/29/19 13:00:00
7/29/2019,1:15:00 PM,0,1.9997,14.889,7/29/19 13:15:00
7/29/2019,1:30:00 PM,0,1.988,14.722,7/29/19 13:30:00
7/29/2019,1:45:00 PM,0,1.9543,14.539,7/29/19 13:45:00
7/29/2019,2:00:00 PM,0,1.9294,14.368,7/29/19 14:00:00
7/29/2019,2:15:00 PM,0,1.8602,13.893,7/29/19 14:15:00
7/29/2019,2:30:00 PM,0,1.8212,13.552,7/29/19 14:30:00
7/29/2019,2:45:00 PM,0,1.8212,13.154,7/29/19 14:45:00
7/29/2019,3:00:00 PM,0,1.7676,12.801,7/29/19 15:00:00
7/29/2019,3:15:00 PM,0,1.8012,12.689,7/29/19 15:15:00
7/29/2019,3:30:00 PM,0,1.7923,12.392,7/29/19 15:30:00
7/29/2019,3:45:00 PM,0,1.7662,12.055,7/29/19 15:45:00
7/29/2019,4:00:00 PM,0,1.7678,12.11,7/29/19 16:00:00
7/29/2019,4:15:00 PM,0,1.7631,12.109,7/29/19 16:15:00
7/29/2019,4:30:00 PM,0,1.7641,11.827,7/29/19 16:30:00
7/29/2019,4:45:00 PM,0,1.7734,11.732,7/29/19 16:45:00
7/29/2019,5:00:00 PM,0,1.7907,11.529,7/29/19 17:00:00
7/29/2019,5:15:00 PM,0,1.7743,11.254,7/29/19 17:15:00
7/29/2019,5:30:00 PM,0,1.7871,10.991,7/29/19 17:30:00
7/29/2019,5:45:00 PM,0,1.7959,10.722,7/29/19 17:45:00
7/29/2019,6:00:00 PM,0,1.7882,10.473,7/29/19 18:00:00
7/29/2019,6:15:00 PM,0,1.7753,10.276,7/29/19 18:15:00
7/29/2019,6:30:00 PM,0,1.7541,10.068,7/29/19 18:30:00
7/29/2019,6:45:00 PM,0,1.7549,9.861,7/29/19 18:45:00
7/29/2019,7:00:00 PM,0,1.7653,9.693,7/29/19 19:00:00
7/29/2019,7:15:00 PM,0,1.7806,9.536,7/29/19 19:15:00
7/29/2019,7:30:00 PM,0,1.7553,9.402,7/29/19 19:30:00
7/29/2019,7:45:00 PM,0,1.764,9.277,7/29/19 19:45:00
7/29/2019,8:00:00 PM,0,1.7648,9.139,7/29/19 20:00:00
7/29/2019,8:15:00 PM,0,1.7556,8.998,7/29/19 20:15:00
7/29/2019,8:30:00 PM,0,1.7609,8.826,7/29/19 20:30:00
7/29/2019,8:45:00 PM,0,1.7424,8.581,7/29/19 20:45:00
7/29/2019,9:00:00 PM,0,1.7393,8.369,7/29/19 21:00:00
7/29/2019,9:15:00 PM,0,1.7337,8.159,7/29/19 21:15:00
7/29/2019,9:30:00 PM,0,1.7365,7.972,7/29/19 21:30:00
7/29/2019,9:45:00 PM,0,1.7313,7.808,7/29/19 21:45:00
7/29/2019,10:00:00 PM,0,1.723,7.651,7/29/19 22:00:00
7/29/2019,10:15:00 PM,0,1.7245,7.499,7/29/19 22:15:00
7/29/2019,10:30:00 PM,0,1.7063,7.349,7/29/19 22:30:00
7/29/2019,10:45:00 PM,0,1.7155,7.202,7/29/19 22:45:00
7/29/2019,11:00:00 PM,0,1.7138,7.064,7/29/19 23:00:00
7/29/2019,11:15:00 PM,0,1.7145,6.925,7/29/19 23:15:00
7/29/2019,11:30:00 PM,0,1.7072,6.779,7/29/19 23:30:00
7/29/2019,11:45:00 PM,0,1.7077,6.64,7/29/19 23:45:00
7/30/2019,12:00:00 AM,0,1.6934,6.527,7/30/19 00:00:00
7/30/2019,12:15:00 AM,0,1.6985,6.407,7/30/19 00:15:00
7/30/2019,12:30:00 AM,0,1.6911,6.294,7/30/19 00:30:00
7/30/2019,12:45:00 AM,0,1.6989,6.187,7/30/19 00:45:00
7/30/2019,1:00:00 AM,0,1.6974,6.103,7/30/19 01:00:00
7/30/2019,1:15:00 AM,0,1.6927,6.023,7/30/19 01:15:00
7/30/2019,1:30:00 AM,0,1.6837,5.936,7/30/19 01:30:00
7/30/2019,1:45:00 AM,0,1.6954,5.864,7/30/19 01:45:00
7/30/2019,2:00:00 AM,0,1.696,5.796,7/30/19 02:00:00
7/30/2019,2:15:00 AM,0,1.6841,5.717,7/30/19 02:15:00
7/30/2019,2:30:00 AM,0,1.6826,5.638,7/30/19 02:30:00
7/30/2019,2:45:00 AM,0,1.6631,5.546,7/30/19 02:45:00
7/30/2019,3:00:00 AM,0,1.6758,5.451,7/30/19 03:00:00
7/30/2019,3:15:00 AM,0,1.6697,5.363,7/30/19 03:15:00
7/30/2019,3:30:00 AM,0,1.6655,5.288,7/30/19 03:30:00
7/30/2019,3:45:00 AM,0,1.6738,5.208,7/30/19 03:45:00
7/30/2019,4:00:00 AM,0,1.6656,5.137,7/30/19 04:00:00
7/30/2019,4:15:00 AM,0,1.6676,5.065,7/30/19 04:15:00
7/30/2019,4:30:00 AM,0,1.6628,4.995,7/30/19 04:30:00
7/30/2019,4:45:00 AM,0,1.6664,4.935,7/30/19 04:45:00
7/30/2019,5:00:00 AM,0,1.6596,4.889,7/30/19 05:00:00
7/30/2019,5:15:00 AM,0,1.668,4.843,7/30/19 05:15:00
7/30/2019,5:30:00 AM,0,1.6688,4.818,7/30/19 05:30:00
7/30/2019,5:45:00 AM,0,1.6661,4.779,7/30/19 05:45:00
7/30/2019,6:00:00 AM,0,1.6563,4.737,7/30/19 06:00:00
7/30/2019,6:15:00 AM,0,1.6512,4.684,7/30/19 06:15:00
7/30/2019,6:30:00 AM,0,1.654,4.658,7/30/19 06:30:00
7/30/2019,6:45:00 AM,0,1.6615,4.643,7/30/19 06:45:00
7/30/2019,7:00:00 AM,0,1.648,4.653,7/30/19 07:00:00
7/30/2019,7:15:00 AM,0,1.6524,4.681,7/30/19 07:15:00
7/30/2019,7:30:00 AM,0,1.6543,4.723,7/30/19 07:30:00
7/30/2019,7:45:00 AM,0,1.6523,4.791,7/30/19 07:45:00
7/30/2019,8:00:00 AM,0,1.6595,4.877,7/30/19 08:00:00
7/30/2019,8:15:00 AM,0,1.6716,4.969,7/30/19 08:15:00
7/30/2019,8:30:00 AM,0,1.6731,5.053,7/30/19 08:30:00
7/30/2019,8:45:00 AM,0,1.6645,5.163,7/30/19 08:45:00
7/30/2019,9:00:00 AM,0,1.6909,5.319,7/30/19 09:00:00
7/30/2019,9:15:00 AM,0,1.6881,5.476,7/30/19 09:15:00
7/30/2019,9:30:00 AM,0,1.7027,5.649,7/30/19 09:30:00
7/30/2019,9:45:00 AM,0,1.7419,5.897,7/30/19 09:45:00
7/30/2019,10:00:00 AM,0,1.7582,6.198,7/30/19 10:00:00
7/30/2019,10:15:00 AM,0,1.7838,6.612,7/30/19 10:15:00
7/30/2019,10:30:00 AM,0,1.7829,6.946,7/30/19 10:30:00
7/30/2019,10:45:00 AM,0,1.793,7.319,7/30/19 10:45:00
7/30/2019,11:00:00 AM,0,1.785,7.648,7/30/19 11:00:00
7/30/2019,11:15:00 AM,0,1.8065,7.903,7/30/19 11:15:00
7/30/2019,11:30:00 AM,0,1.7988,8.213,7/30/19 11:30:00
7/30/2019,11:45:00 AM,0,1.7888,8.495,7/30/19 11:45:00
7/30/2019,12:00:00 PM,0,1.7631,8.726,7/30/19 12:00:00
7/30/2019,12:15:00 PM,0,1.8002,9.221,7/30/19 12:15:00
7/30/2019,12:30:00 PM,0,1.8142,9.834,7/30/19 12:30:00
7/30/2019,12:45:00 PM,0,1.8237,10.164,7/30/19 12:45:00
7/30/2019,1:00:00 PM,0,1.7725,10.232,7/30/19 13:00:00
7/30/2019,1:15:00 PM,0,1.7878,10.167,7/30/19 13:15:00
7/30/2019,1:30:00 PM,0,1.7595,10.289,7/30/19 13:30:00
7/30/2019,1:45:00 PM,0,1.756,10.147,7/30/19 13:45:00
7/30/2019,2:00:00 PM,0,1.7332,9.946,7/30/19 14:00:00
7/30/2019,2:15:00 PM,0,1.7307,9.713,7/30/19 14:15:00
7/30/2019,2:30:00 PM,0,1.7162,9.617,7/30/19 14:30:00
7/30/2019,2:45:00 PM,0,1.6801,9.396,7/30/19 14:45:00
7/30/2019,3:00:00 PM,0,1.6564,9.198,7/30/19 15:00:00
7/30/2019,3:15:00 PM,0,1.6256,9.054,7/30/19 15:15:00
7/30/2019,3:30:00 PM,0,1.6369,8.909,7/30/19 15:30:00
7/30/2019,3:45:00 PM,0,1.6509,8.781,7/30/19 15:45:00
7/30/2019,4:00:00 PM,0,1.6369,8.624,7/30/19 16:00:00
7/30/2019,4:15:00 PM,0,1.6436,8.506,7/30/19 16:15:00
7/30/2019,4:30:00 PM,0,1.6274,8.381,7/30/19 16:30:00
7/30/2019,4:45:00 PM,0,1.6371,8.222,7/30/19 16:45:00
7/30/2019,5:00:00 PM,0,1.6201,8.055,7/30/19 17:00:00
7/30/2019,5:15:00 PM,0,1.6342,7.917,7/30/19 17:15:00
7/30/2019,5:30:00 PM,0,1.6393,7.782,7/30/19 17:30:00
7/30/2019,5:45:00 PM,0,1.6436,7.66,7/30/19 17:45:00
7/30/2019,6:00:00 PM,0,1.6471,7.542,7/30/19 18:00:00
7/30/2019,6:15:00 PM,0,1.6286,7.418,7/30/19 18:15:00
7/30/2019,6:30:00 PM,0,1.6018,7.277,7/30/19 18:30:00
7/30/2019,6:45:00 PM,0,1.6251,7.14,7/30/19 18:45:00
7/30/2019,7:00:00 PM,0,1.6196,7.012,7/30/19 19:00:00
7/30/2019,7:15:00 PM,0,1.6264,6.891,7/30/19 19:15:00
7/30/2019,7:30:00 PM,0,1.6219,6.781,7/30/19 19:30:00
7/30/2019,7:45:00 PM,0,1.6234,6.678,7/30/19 19:45:00
7/30/2019,8:00:00 PM,0,1.6441,6.593,7/30/19 20:00:00
7/30/2019,8:15:00 PM,0,1.6267,6.503,7/30/19 20:15:00
7/30/2019,8:30:00 PM,0,1.6263,6.422,7/30/19 20:30:00
7/30/2019,8:45:00 PM,0,1.6073,6.339,7/30/19 20:45:00
7/30/2019,9:00:00 PM,0,1.5984,6.265,7/30/19 21:00:00
7/30/2019,9:15:00 PM,0,1.6064,6.212,7/30/19 21:15:00
7/30/2019,9:30:00 PM,0,1.6076,6.154,7/30/19 21:30:00
7/30/2019,9:45:00 PM,0,1.6048,6.093,7/30/19 21:45:00
7/30/2019,10:00:00 PM,0,1.6105,6.041,7/30/19 22:00:00
7/30/2019,10:15:00 PM,0,1.5955,5.975,7/30/19 22:15:00
7/30/2019,10:30:00 PM,0,1.6042,5.932,7/30/19 22:30:00
7/30/2019,10:45:00 PM,0,1.5991,5.91,7/30/19 22:45:00
7/30/2019,11:00:00 PM,0,1.5962,5.882,7/30/19 23:00:00
7/30/2019,11:15:00 PM,0,1.5917,5.833,7/30/19 23:15:00
7/30/2019,11:30:00 PM,0,1.6033,5.806,7/30/19 23:30:00
7/30/2019,11:45:00 PM,0,1.5957,5.779,7/30/19 23:45:00
7/31/2019,12:00:00 AM,0,1.5929,5.757,7/31/19 00:00:00
7/31/2019,12:15:00 AM,0,1.5922,5.74,7/31/19 00:15:00
7/31/2019,12:30:00 AM,0,1.6024,5.712,7/31/19 00:30:00
7/31/2019,12:45:00 AM,0,1.5907,5.697,7/31/19 00:45:00
7/31/2019,1:00:00 AM,0,1.6175,5.67,7/31/19 01:00:00
7/31/2019,1:15:00 AM,0,1.6154,5.656,7/31/19 01:15:00
7/31/2019,1:30:00 AM,0,1.6027,5.623,7/31/19 01:30:00
7/31/2019,1:45:00 AM,0,1.6027,5.598,7/31/19 01:45:00
7/31/2019,2:00:00 AM,0,1.6139,5.564,7/31/19 02:00:00
7/31/2019,2:15:00 AM,0,1.6164,5.54,7/31/19 02:15:00
7/31/2019,2:30:00 AM,0,1.6212,5.521,7/31/19 02:30:00
7/31/2019,2:45:00 AM,0,1.6148,5.478,7/31/19 02:45:00
7/31/2019,3:00:00 AM,0,1.6093,5.425,7/31/19 03:00:00
7/31/2019,3:15:00 AM,0,1.603,5.274,7/31/19 03:15:00
7/31/2019,3:30:00 AM,0,1.6056,5.101,7/31/19 03:30:00
7/31/2019,3:45:00 AM,0,1.6139,4.952,7/31/19 03:45:00
7/31/2019,4:00:00 AM,0,1.5909,4.699,7/31/19 04:00:00
7/31/2019,4:15:00 AM,0,1.6418,4.157,7/31/19 04:15:00
7/31/2019,4:30:00 AM,0,1.6748,3.656,7/31/19 04:30:00
