Date,Time,ms,LEVEL (Kpa),TEMPERATURE ©,Combine
7/27/2019,10:00:00 AM,0,1.8583,5.409,7/27/19 10:00:00
7/27/2019,10:15:00 AM,0,1.8701,5.511,7/27/19 10:15:00
7/27/2019,10:30:00 AM,0,1.8654,5.561,7/27/19 10:30:00
7/27/2019,10:45:00 AM,0,1.8884,5.784,7/27/19 10:45:00
7/27/2019,11:00:00 AM,0,1.9064,6.142,7/27/19 11:00:00
7/27/2019,11:15:00 AM,0,1.917,6.486,7/27/19 11:15:00
7/27/2019,11:30:00 AM,0,1.9355,6.617,7/27/19 11:30:00
7/27/2019,11:45:00 AM,0,1.9389,6.751,7/27/19 11:45:00
7/27/2019,12:00:00 PM,0,1.9486,6.901,7/27/19 12:00:00
7/27/2019,12:15:00 PM,0,1.95,7.024,7/27/19 12:15:00
7/27/2019,12:30:00 PM,0,1.9391,7.019,7/27/19 12:30:00
7/27/2019,12:45:00 PM,0,1.951,7.192,7/27/19 12:45:00
7/27/2019,1:00:00 PM,0,1.9391,7.291,7/27/19 13:00:00
7/27/2019,1:15:00 PM,0,1.9377,7.239,7/27/19 13:15:00
7/27/2019,1:30:00 PM,0,1.9329,7.237,7/27/19 13:30:00
7/27/2019,1:45:00 PM,0,1.9513,7.566,7/27/19 13:45:00
7/27/2019,2:00:00 PM,0,1.9489,7.793,7/27/19 14:00:00
7/27/2019,2:15:00 PM,0,1.9283,8.082,7/27/19 14:15:00
7/27/2019,2:30:00 PM,0,1.9453,8.446,7/27/19 14:30:00
7/27/2019,2:45:00 PM,0,1.9566,8.791,7/27/19 14:45:00
7/27/2019,3:00:00 PM,0,1.9484,8.817,7/27/19 15:00:00
7/27/2019,3:15:00 PM,0,1.9398,8.751,7/27/19 15:15:00
7/27/2019,3:30:00 PM,0,1.9265,8.714,7/27/19 15:30:00
7/27/2019,3:45:00 PM,0,1.925,8.685,7/27/19 15:45:00
7/27/2019,4:00:00 PM,0,1.9255,8.702,7/27/19 16:00:00
7/27/2019,4:15:00 PM,0,1.9147,8.689,7/27/19 16:15:00
7/27/2019,4:30:00 PM,0,1.8996,8.69,7/27/19 16:30:00
7/27/2019,4:45:00 PM,0,1.9074,8.668,7/27/19 16:45:00
7/27/2019,5:00:00 PM,0,1.9012,8.703,7/27/19 17:00:00
7/27/2019,5:15:00 PM,0,1.8848,8.683,7/27/19 17:15:00
7/27/2019,5:30:00 PM,0,1.8807,8.61,7/27/19 17:30:00
7/27/2019,5:45:00 PM,0,1.8643,8.483,7/27/19 17:45:00
7/27/2019,6:00:00 PM,0,1.8448,8.327,7/27/19 18:00:00
7/27/2019,6:15:00 PM,0,1.8197,8.167,7/27/19 18:15:00
7/27/2019,6:30:00 PM,0,1.7961,8.003,7/27/19 18:30:00
7/27/2019,6:45:00 PM,0,1.7732,7.842,7/27/19 18:45:00
7/27/2019,7:00:00 PM,0,1.7549,7.701,7/27/19 19:00:00
7/27/2019,7:15:00 PM,0,1.7428,7.573,7/27/19 19:15:00
7/27/2019,7:30:00 PM,0,1.7389,7.452,7/27/19 19:30:00
7/27/2019,7:45:00 PM,0,1.7389,7.316,7/27/19 19:45:00
7/27/2019,8:00:00 PM,0,1.7461,7.187,7/27/19 20:00:00
7/27/2019,8:15:00 PM,0,1.7528,7.089,7/27/19 20:15:00
7/27/2019,8:30:00 PM,0,1.7384,6.995,7/27/19 20:30:00
7/27/2019,8:45:00 PM,0,1.7387,6.898,7/27/19 20:45:00
7/27/2019,9:00:00 PM,0,1.7292,6.8,7/27/19 21:00:00
7/27/2019,9:15:00 PM,0,1.7295,6.717,7/27/19 21:15:00
7/27/2019,9:30:00 PM,0,1.7309,6.597,7/27/19 21:30:00
7/27/2019,9:45:00 PM,0,1.7327,6.509,7/27/19 21:45:00
7/27/2019,10:00:00 PM,0,1.7293,6.422,7/27/19 22:00:00
7/27/2019,10:15:00 PM,0,1.7306,6.313,7/27/19 22:15:00
7/27/2019,10:30:00 PM,0,1.7352,6.237,7/27/19 22:30:00
7/27/2019,10:45:00 PM,0,1.7197,6.166,7/27/19 22:45:00
7/27/2019,11:00:00 PM,0,1.7243,6.102,7/27/19 23:00:00
7/27/2019,11:15:00 PM,0,1.729,6.018,7/27/19 23:15:00
7/27/2019,11:30:00 PM,0,1.7327,5.948,7/27/19 23:30:00
7/27/2019,11:45:00 PM,0,1.7334,5.899,7/27/19 23:45:00
7/28/2019,12:00:00 AM,0,1.7406,5.856,7/28/19 00:00:00
7/28/2019,12:15:00 AM,0,1.7355,5.812,7/28/19 00:15:00
7/28/2019,12:30:00 AM,0,1.7431,5.769,7/28/19 00:30:00
7/28/2019,12:45:00 AM,0,1.7441,5.717,7/28/19 00:45:00
7/28/2019,1:00:00 AM,0,1.7406,5.66,7/28/19 01:00:00
7/28/2019,1:15:00 AM,0,1.7427,5.621,7/28/19 01:15:00
7/28/2019,1:30:00 AM,0,1.7447,5.573,7/28/19 01:30:00
7/28/2019,1:45:00 AM,0,1.7389,5.522,7/28/19 01:45:00
7/28/2019,2:00:00 AM,0,1.7382,5.476,7/28/19 02:00:00
7/28/2019,2:15:00 AM,0,1.7418,5.415,7/28/19 02:15:00
7/28/2019,2:30:00 AM,0,1.7354,5.36,7/28/19 02:30:00
7/28/2019,2:45:00 AM,0,1.7296,5.297,7/28/19 02:45:00
7/28/2019,3:00:00 AM,0,1.7278,5.235,7/28/19 03:00:00
7/28/2019,3:15:00 AM,0,1.7284,5.176,7/28/19 03:15:00
7/28/2019,3:30:00 AM,0,1.7252,5.115,7/28/19 03:30:00
7/28/2019,3:45:00 AM,0,1.719,5.062,7/28/19 03:45:00
7/28/2019,4:00:00 AM,0,1.7223,5.023,7/28/19 04:00:00
7/28/2019,4:15:00 AM,0,1.7092,4.996,7/28/19 04:15:00
7/28/2019,4:30:00 AM,0,1.715,4.964,7/28/19 04:30:00
7/28/2019,4:45:00 AM,0,1.7169,4.929,7/28/19 04:45:00
7/28/2019,5:00:00 AM,0,1.7197,4.9,7/28/19 05:00:00
7/28/2019,5:15:00 AM,0,1.713,4.863,7/28/19 05:15:00
7/28/2019,5:30:00 AM,0,1.7078,4.831,7/28/19 05:30:00
7/28/2019,5:45:00 AM,0,1.7052,4.793,7/28/19 05:45:00
7/28/2019,6:00:00 AM,0,1.7149,4.77,7/28/19 06:00:00
7/28/2019,6:15:00 AM,0,1.7113,4.731,7/28/19 06:15:00
7/28/2019,6:30:00 AM,0,1.7145,4.698,7/28/19 06:30:00
7/28/2019,6:45:00 AM,0,1.7018,4.677,7/28/19 06:45:00
7/28/2019,7:00:00 AM,0,1.6893,4.668,7/28/19 07:00:00
7/28/2019,7:15:00 AM,0,1.7203,4.665,7/28/19 07:15:00
7/28/2019,7:30:00 AM,0,1.7083,4.682,7/28/19 07:30:00
7/28/2019,7:45:00 AM,0,1.7213,4.701,7/28/19 07:45:00
7/28/2019,8:00:00 AM,0,1.7109,4.749,7/28/19 08:00:00
7/28/2019,8:15:00 AM,0,1.7175,4.783,7/28/19 08:15:00
7/28/2019,8:30:00 AM,0,1.7252,4.845,7/28/19 08:30:00
7/28/2019,8:45:00 AM,0,1.7453,4.94,7/28/19 08:45:00
7/28/2019,9:00:00 AM,0,1.7487,5.058,7/28/19 09:00:00
7/28/2019,9:15:00 AM,0,1.7651,5.148,7/28/19 09:15:00
7/28/2019,9:30:00 AM,0,1.7875,5.254,7/28/19 09:30:00
7/28/2019,9:45:00 AM,0,1.7908,5.411,7/28/19 09:45:00
7/28/2019,10:00:00 AM,0,1.8068,5.593,7/28/19 10:00:00
7/28/2019,10:15:00 AM,0,1.8247,5.751,7/28/19 10:15:00
7/28/2019,10:30:00 AM,0,1.8094,5.852,7/28/19 10:30:00
7/28/2019,10:45:00 AM,0,1.8201,6.117,7/28/19 10:45:00
7/28/2019,11:00:00 AM,0,1.8646,6.416,7/28/19 11:00:00
7/28/2019,11:15:00 AM,0,1.8581,6.844,7/28/19 11:15:00
7/28/2019,11:30:00 AM,0,1.8773,7.239,7/28/19 11:30:00
7/28/2019,11:45:00 AM,0,1.8707,7.683,7/28/19 11:45:00
7/28/2019,12:00:00 PM,0,1.857,8.221,7/28/19 12:00:00
7/28/2019,12:15:00 PM,0,1.8919,8.528,7/28/19 12:15:00
7/28/2019,12:30:00 PM,0,1.9063,8.738,7/28/19 12:30:00
7/28/2019,12:45:00 PM,0,1.8993,8.99,7/28/19 12:45:00
7/28/2019,1:00:00 PM,0,1.9228,9.422,7/28/19 13:00:00
7/28/2019,1:15:00 PM,0,1.9201,9.578,7/28/19 13:15:00
7/28/2019,1:30:00 PM,0,1.9298,9.894,7/28/19 13:30:00
7/28/2019,1:45:00 PM,0,1.9264,10.119,7/28/19 13:45:00
7/28/2019,2:00:00 PM,0,1.9319,10.225,7/28/19 14:00:00
7/28/2019,2:15:00 PM,0,1.8992,10.488,7/28/19 14:15:00
7/28/2019,2:30:00 PM,0,1.9062,10.512,7/28/19 14:30:00
7/28/2019,2:45:00 PM,0,1.9208,10.813,7/28/19 14:45:00
7/28/2019,3:00:00 PM,0,1.9326,11.161,7/28/19 15:00:00
7/28/2019,3:15:00 PM,0,1.9382,11.371,7/28/19 15:15:00
7/28/2019,3:30:00 PM,0,1.9288,11.353,7/28/19 15:30:00
7/28/2019,3:45:00 PM,0,1.9207,11.187,7/28/19 15:45:00
7/28/2019,4:00:00 PM,0,1.9021,11.017,7/28/19 16:00:00
7/28/2019,4:15:00 PM,0,1.8919,10.875,7/28/19 16:15:00
7/28/2019,4:30:00 PM,0,1.8757,10.648,7/28/19 16:30:00
7/28/2019,4:45:00 PM,0,1.8455,10.437,7/28/19 16:45:00
7/28/2019,5:00:00 PM,0,1.8221,10.187,7/28/19 17:00:00
7/28/2019,5:15:00 PM,0,1.7845,9.924,7/28/19 17:15:00
7/28/2019,5:30:00 PM,0,1.7591,9.704,7/28/19 17:30:00
7/28/2019,5:45:00 PM,0,1.7296,9.465,7/28/19 17:45:00
7/28/2019,6:00:00 PM,0,1.7378,9.213,7/28/19 18:00:00
7/28/2019,6:15:00 PM,0,1.7039,8.951,7/28/19 18:15:00
7/28/2019,6:30:00 PM,0,1.6959,8.698,7/28/19 18:30:00
7/28/2019,6:45:00 PM,0,1.6729,8.49,7/28/19 18:45:00
7/28/2019,7:00:00 PM,0,1.6762,8.299,7/28/19 19:00:00
7/28/2019,7:15:00 PM,0,1.6608,8.117,7/28/19 19:15:00
7/28/2019,7:30:00 PM,0,1.6732,7.989,7/28/19 19:30:00
7/28/2019,7:45:00 PM,0,1.6656,7.846,7/28/19 19:45:00
7/28/2019,8:00:00 PM,0,1.6755,7.698,7/28/19 20:00:00
7/28/2019,8:15:00 PM,0,1.6541,7.572,7/28/19 20:15:00
7/28/2019,8:30:00 PM,0,1.6662,7.447,7/28/19 20:30:00
7/28/2019,8:45:00 PM,0,1.6498,7.334,7/28/19 20:45:00
7/28/2019,9:00:00 PM,0,1.6445,7.226,7/28/19 21:00:00
7/28/2019,9:15:00 PM,0,1.6445,7.148,7/28/19 21:15:00
7/28/2019,9:30:00 PM,0,1.6462,7.03,7/28/19 21:30:00
7/28/2019,9:45:00 PM,0,1.6424,6.935,7/28/19 21:45:00
7/28/2019,10:00:00 PM,0,1.6382,6.854,7/28/19 22:00:00
7/28/2019,10:15:00 PM,0,1.6283,6.785,7/28/19 22:15:00
7/28/2019,10:30:00 PM,0,1.6274,6.71,7/28/19 22:30:00
7/28/2019,10:45:00 PM,0,1.6171,6.636,7/28/19 22:45:00
7/28/2019,11:00:00 PM,0,1.6183,6.55,7/28/19 23:00:00
7/28/2019,11:15:00 PM,0,1.6197,6.483,7/28/19 23:15:00
7/28/2019,11:30:00 PM,0,1.6211,6.403,7/28/19 23:30:00
7/28/2019,11:45:00 PM,0,1.6296,6.331,7/28/19 23:45:00
7/29/2019,12:00:00 AM,0,1.6251,6.246,7/29/19 00:00:00
7/29/2019,12:15:00 AM,0,1.612,6.108,7/29/19 00:15:00
7/29/2019,12:30:00 AM,0,1.6007,5.941,7/29/19 00:30:00
7/29/2019,12:45:00 AM,0,1.5945,5.855,7/29/19 00:45:00
7/29/2019,1:00:00 AM,0,1.5958,5.787,7/29/19 01:00:00
7/29/2019,1:15:00 AM,0,1.589,5.75,7/29/19 01:15:00
7/29/2019,1:30:00 AM,0,1.5998,5.703,7/29/19 01:30:00
7/29/2019,1:45:00 AM,0,1.603,5.664,7/29/19 01:45:00
7/29/2019,2:00:00 AM,0,1.5987,5.588,7/29/19 02:00:00
7/29/2019,2:15:00 AM,0,1.592,5.486,7/29/19 02:15:00
7/29/2019,2:30:00 AM,0,1.5908,5.394,7/29/19 02:30:00
7/29/2019,2:45:00 AM,0,1.5813,5.31,7/29/19 02:45:00
7/29/2019,3:00:00 AM,0,1.5805,5.257,7/29/19 03:00:00
7/29/2019,3:15:00 AM,0,1.5868,5.225,7/29/19 03:15:00
7/29/2019,3:30:00 AM,0,1.5865,5.184,7/29/19 03:30:00
7/29/2019,3:45:00 AM,0,1.5762,5.125,7/29/19 03:45:00
7/29/2019,4:00:00 AM,0,1.5751,5.091,7/29/19 04:00:00
7/29/2019,4:15:00 AM,0,1.5679,5.036,7/29/19 04:15:00
7/29/2019,4:30:00 AM,0,1.5528,4.964,7/29/19 04:30:00
7/29/2019,4:45:00 AM,0,1.5571,4.927,7/29/19 04:45:00
7/29/2019,5:00:00 AM,0,1.55,4.875,7/29/19 05:00:00
7/29/2019,5:15:00 AM,0,1.5422,4.799,7/29/19 05:15:00
7/29/2019,5:30:00 AM,0,1.5401,4.738,7/29/19 05:30:00
7/29/2019,5:45:00 AM,0,1.5399,4.69,7/29/19 05:45:00
7/29/2019,6:00:00 AM,0,1.5371,4.622,7/29/19 06:00:00
7/29/2019,6:15:00 AM,0,1.5306,4.523,7/29/19 06:15:00
7/29/2019,6:30:00 AM,0,1.5218,4.422,7/29/19 06:30:00
7/29/2019,6:45:00 AM,0,1.5187,4.33,7/29/19 06:45:00
7/29/2019,7:00:00 AM,0,1.5253,4.289,7/29/19 07:00:00
7/29/2019,7:15:00 AM,0,1.5199,4.228,7/29/19 07:15:00
7/29/2019,7:30:00 AM,0,1.5095,4.194,7/29/19 07:30:00
7/29/2019,7:45:00 AM,0,1.5341,4.274,7/29/19 07:45:00
7/29/2019,8:00:00 AM,0,1.5423,4.32,7/29/19 08:00:00
7/29/2019,8:15:00 AM,0,1.5626,4.526,7/29/19 08:15:00
7/29/2019,8:30:00 AM,0,1.6125,4.904,7/29/19 08:30:00
7/29/2019,8:45:00 AM,0,1.6496,5.359,7/29/19 08:45:00
7/29/2019,9:00:00 AM,0,1.6713,5.865,7/29/19 09:00:00
7/29/2019,9:15:00 AM,0,1.6871,6.398,7/29/19 09:15:00
7/29/2019,9:30:00 AM,0,1.7012,6.954,7/29/19 09:30:00
7/29/2019,9:45:00 AM,0,1.703,7.536,7/29/19 09:45:00
7/29/2019,10:00:00 AM,0,1.7286,8.157,7/29/19 10:00:00
7/29/2019,10:15:00 AM,0,1.7533,8.777,7/29/19 10:15:00
7/29/2019,10:30:00 AM,0,1.7562,9.404,7/29/19 10:30:00
7/29/2019,10:45:00 AM,0,1.7566,10.033,7/29/19 10:45:00
7/29/2019,11:00:00 AM,0,1.7957,10.663,7/29/19 11:00:00
7/29/2019,11:15:00 AM,0,1.794,11.312,7/29/19 11:15:00
7/29/2019,11:30:00 AM,0,1.7953,11.954,7/29/19 11:30:00
7/29/2019,11:45:00 AM,0,1.811,12.575,7/29/19 11:45:00
7/29/2019,12:00:00 PM,0,1.7698,13.189,7/29/19 12:00:00
7/29/2019,12:15:00 PM,0,1.6838,13.687,7/29/19 12:15:00
7/29/2019,12:30:00 PM,0,1.7092,14.152,7/29/19 12:30:00
7/29/2019,12:45:00 PM,0,1.7456,14.504,7/29/19 12:45:00
7/29/2019,1:00:00 PM,0,1.7426,14.826,7/29/19 13:00:00
7/29/2019,1:15:00 PM,0,1.7211,14.755,7/29/19 13:15:00
7/29/2019,1:30:00 PM,0,1.6865,14.522,7/29/19 13:30:00
7/29/2019,1:45:00 PM,0,1.7078,14.601,7/29/19 13:45:00
7/29/2019,2:00:00 PM,0,1.6532,14.031,7/29/19 14:00:00
7/29/2019,2:15:00 PM,0,1.6384,13.632,7/29/19 14:15:00
7/29/2019,2:30:00 PM,0,1.6213,13.338,7/29/19 14:30:00
7/29/2019,2:45:00 PM,0,1.6346,12.845,7/29/19 14:45:00
7/29/2019,3:00:00 PM,0,1.6339,12.687,7/29/19 15:00:00
7/29/2019,3:15:00 PM,0,1.6168,12.466,7/29/19 15:15:00
7/29/2019,3:30:00 PM,0,1.6135,12.104,7/29/19 15:30:00
7/29/2019,3:45:00 PM,0,1.6277,12.022,7/29/19 15:45:00
7/29/2019,4:00:00 PM,0,1.6318,12.206,7/29/19 16:00:00
7/29/2019,4:15:00 PM,0,1.5972,11.847,7/29/19 16:15:00
7/29/2019,4:30:00 PM,0,1.6062,11.747,7/29/19 16:30:00
7/29/2019,4:45:00 PM,0,1.5914,11.571,7/29/19 16:45:00
7/29/2019,5:00:00 PM,0,1.5765,11.319,7/29/19 17:00:00
7/29/2019,5:15:00 PM,0,1.5791,11.032,7/29/19 17:15:00
7/29/2019,5:30:00 PM,0,1.5682,10.768,7/29/19 17:30:00
7/29/2019,5:45:00 PM,0,1.5619,10.508,7/29/19 17:45:00
7/29/2019,6:00:00 PM,0,1.5545,10.304,7/29/19 18:00:00
7/29/2019,6:15:00 PM,0,1.5436,10.098,7/29/19 18:15:00
7/29/2019,6:30:00 PM,0,1.5363,9.89,7/29/19 18:30:00
7/29/2019,6:45:00 PM,0,1.5367,9.708,7/29/19 18:45:00
7/29/2019,7:00:00 PM,0,1.5341,9.543,7/29/19 19:00:00
7/29/2019,7:15:00 PM,0,1.5269,9.401,7/29/19 19:15:00
7/29/2019,7:30:00 PM,0,1.5184,9.279,7/29/19 19:30:00
7/29/2019,7:45:00 PM,0,1.5145,9.141,7/29/19 19:45:00
7/29/2019,8:00:00 PM,0,1.516,9.004,7/29/19 20:00:00
7/29/2019,8:15:00 PM,0,1.5097,8.854,7/29/19 20:15:00
7/29/2019,8:30:00 PM,0,1.5012,8.614,7/29/19 20:30:00
7/29/2019,8:45:00 PM,0,1.4934,8.393,7/29/19 20:45:00
7/29/2019,9:00:00 PM,0,1.4742,8.185,7/29/19 21:00:00
7/29/2019,9:15:00 PM,0,1.4792,7.988,7/29/19 21:15:00
7/29/2019,9:30:00 PM,0,1.4734,7.819,7/29/19 21:30:00
7/29/2019,9:45:00 PM,0,1.4698,7.663,7/29/19 21:45:00
7/29/2019,10:00:00 PM,0,1.4675,7.506,7/29/19 22:00:00
7/29/2019,10:15:00 PM,0,1.4587,7.358,7/29/19 22:15:00
7/29/2019,10:30:00 PM,0,1.4601,7.209,7/29/19 22:30:00
7/29/2019,10:45:00 PM,0,1.4554,7.063,7/29/19 22:45:00
7/29/2019,11:00:00 PM,0,1.4456,6.924,7/29/19 23:00:00
7/29/2019,11:15:00 PM,0,1.444,6.78,7/29/19 23:15:00
7/29/2019,11:30:00 PM,0,1.4347,6.627,7/29/19 23:30:00
7/29/2019,11:45:00 PM,0,1.4396,6.519,7/29/19 23:45:00
7/30/2019,12:00:00 AM,0,1.4332,6.396,7/30/19 00:00:00
7/30/2019,12:15:00 AM,0,1.43,6.279,7/30/19 00:15:00
7/30/2019,12:30:00 AM,0,1.4341,6.164,7/30/19 00:30:00
7/30/2019,12:45:00 AM,0,1.4309,6.073,7/30/19 00:45:00
7/30/2019,1:00:00 AM,0,1.4328,5.988,7/30/19 01:00:00
7/30/2019,1:15:00 AM,0,1.4233,5.901,7/30/19 01:15:00
7/30/2019,1:30:00 AM,0,1.4215,5.823,7/30/19 01:30:00
7/30/2019,1:45:00 AM,0,1.425,5.754,7/30/19 01:45:00
7/30/2019,2:00:00 AM,0,1.4227,5.676,7/30/19 02:00:00
7/30/2019,2:15:00 AM,0,1.4174,5.594,7/30/19 02:15:00
7/30/2019,2:30:00 AM,0,1.4089,5.503,7/30/19 02:30:00
7/30/2019,2:45:00 AM,0,1.4131,5.403,7/30/19 02:45:00
7/30/2019,3:00:00 AM,0,1.4117,5.313,7/30/19 03:00:00
7/30/2019,3:15:00 AM,0,1.4073,5.236,7/30/19 03:15:00
7/30/2019,3:30:00 AM,0,1.4045,5.15,7/30/19 03:30:00
7/30/2019,3:45:00 AM,0,1.3968,5.079,7/30/19 03:45:00
7/30/2019,4:00:00 AM,0,1.4007,5.008,7/30/19 04:00:00
7/30/2019,4:15:00 AM,0,1.3972,4.936,7/30/19 04:15:00
7/30/2019,4:30:00 AM,0,1.3948,4.875,7/30/19 04:30:00
7/30/2019,4:45:00 AM,0,1.3907,4.822,7/30/19 04:45:00
7/30/2019,5:00:00 AM,0,1.3865,4.774,7/30/19 05:00:00
7/30/2019,5:15:00 AM,0,1.398,4.758,7/30/19 05:15:00
7/30/2019,5:30:00 AM,0,1.3922,4.709,7/30/19 05:30:00
7/30/2019,5:45:00 AM,0,1.3893,4.67,7/30/19 05:45:00
7/30/2019,6:00:00 AM,0,1.3882,4.618,7/30/19 06:00:00
7/30/2019,6:15:00 AM,0,1.3879,4.582,7/30/19 06:15:00
7/30/2019,6:30:00 AM,0,1.3865,4.565,7/30/19 06:30:00
7/30/2019,6:45:00 AM,0,1.3888,4.569,7/30/19 06:45:00
7/30/2019,7:00:00 AM,0,1.3868,4.599,7/30/19 07:00:00
7/30/2019,7:15:00 AM,0,1.3883,4.639,7/30/19 07:15:00
7/30/2019,7:30:00 AM,0,1.3913,4.703,7/30/19 07:30:00
7/30/2019,7:45:00 AM,0,1.3961,4.791,7/30/19 07:45:00
7/30/2019,8:00:00 AM,0,1.396,4.88,7/30/19 08:00:00
7/30/2019,8:15:00 AM,0,1.4007,4.968,7/30/19 08:15:00
7/30/2019,8:30:00 AM,0,1.407,5.049,7/30/19 08:30:00
7/30/2019,8:45:00 AM,0,1.4087,5.206,7/30/19 08:45:00
7/30/2019,9:00:00 AM,0,1.4179,5.375,7/30/19 09:00:00
7/30/2019,9:15:00 AM,0,1.4242,5.533,7/30/19 09:15:00
7/30/2019,9:30:00 AM,0,1.4295,5.778,7/30/19 09:30:00
7/30/2019,9:45:00 AM,0,1.4469,6.069,7/30/19 09:45:00
7/30/2019,10:00:00 AM,0,1.4566,6.413,7/30/19 10:00:00
7/30/2019,10:15:00 AM,0,1.4794,6.836,7/30/19 10:15:00
7/30/2019,10:30:00 AM,0,1.4768,7.16,7/30/19 10:30:00
7/30/2019,10:45:00 AM,0,1.498,7.579,7/30/19 10:45:00
7/30/2019,11:00:00 AM,0,1.5147,7.773,7/30/19 11:00:00
7/30/2019,11:15:00 AM,0,1.5392,8.12,7/30/19 11:15:00
7/30/2019,11:30:00 AM,0,1.5445,8.429,7/30/19 11:30:00
7/30/2019,11:45:00 AM,0,1.5541,8.597,7/30/19 11:45:00
7/30/2019,12:00:00 PM,0,1.5724,9.068,7/30/19 12:00:00
7/30/2019,12:15:00 PM,0,1.5778,9.718,7/30/19 12:15:00
7/30/2019,12:30:00 PM,0,1.5886,10.12,7/30/19 12:30:00
7/30/2019,12:45:00 PM,0,1.578,10.276,7/30/19 12:45:00
7/30/2019,1:00:00 PM,0,1.574,10.144,7/30/19 13:00:00
7/30/2019,1:15:00 PM,0,1.6054,10.358,7/30/19 13:15:00
7/30/2019,1:30:00 PM,0,1.5757,10.164,7/30/19 13:30:00
7/30/2019,1:45:00 PM,0,1.5617,10.003,7/30/19 13:45:00
7/30/2019,2:00:00 PM,0,1.5268,9.706,7/30/19 14:00:00
7/30/2019,2:15:00 PM,0,1.5321,9.62,7/30/19 14:15:00
7/30/2019,2:30:00 PM,0,1.5201,9.404,7/30/19 14:30:00
7/30/2019,2:45:00 PM,0,1.4858,9.176,7/30/19 14:45:00
7/30/2019,3:00:00 PM,0,1.4701,9.038,7/30/19 15:00:00
7/30/2019,3:15:00 PM,0,1.4365,8.883,7/30/19 15:15:00
7/30/2019,3:30:00 PM,0,1.4346,8.763,7/30/19 15:30:00
7/30/2019,3:45:00 PM,0,1.4368,8.592,7/30/19 15:45:00
7/30/2019,4:00:00 PM,0,1.4447,8.466,7/30/19 16:00:00
7/30/2019,4:15:00 PM,0,1.4424,8.352,7/30/19 16:15:00
7/30/2019,4:30:00 PM,0,1.436,8.193,7/30/19 16:30:00
7/30/2019,4:45:00 PM,0,1.4346,8.018,7/30/19 16:45:00
7/30/2019,5:00:00 PM,0,1.4214,7.881,7/30/19 17:00:00
7/30/2019,5:15:00 PM,0,1.4199,7.74,7/30/19 17:15:00
7/30/2019,5:30:00 PM,0,1.4178,7.612,7/30/19 17:30:00
7/30/2019,5:45:00 PM,0,1.4278,7.499,7/30/19 17:45:00
7/30/2019,6:00:00 PM,0,1.4126,7.371,7/30/19 18:00:00
7/30/2019,6:15:00 PM,0,1.4116,7.242,7/30/19 18:15:00
7/30/2019,6:30:00 PM,0,1.3871,7.091,7/30/19 18:30:00
7/30/2019,6:45:00 PM,0,1.4039,6.967,7/30/19 18:45:00
7/30/2019,7:00:00 PM,0,1.3858,6.84,7/30/19 19:00:00
7/30/2019,7:15:00 PM,0,1.3895,6.735,7/30/19 19:15:00
7/30/2019,7:30:00 PM,0,1.3856,6.62,7/30/19 19:30:00
7/30/2019,7:45:00 PM,0,1.3865,6.538,7/30/19 19:45:00
7/30/2019,8:00:00 PM,0,1.4202,6.449,7/30/19 20:00:00
7/30/2019,8:15:00 PM,0,1.3958,6.364,7/30/19 20:15:00
7/30/2019,8:30:00 PM,0,1.3826,6.282,7/30/19 20:30:00
7/30/2019,8:45:00 PM,0,1.3745,6.201,7/30/19 20:45:00
7/30/2019,9:00:00 PM,0,1.3753,6.14,7/30/19 21:00:00
7/30/2019,9:15:00 PM,0,1.3668,6.091,7/30/19 21:15:00
7/30/2019,9:30:00 PM,0,1.3737,6.022,7/30/19 21:30:00
7/30/2019,9:45:00 PM,0,1.3774,5.973,7/30/19 21:45:00
7/30/2019,10:00:00 PM,0,1.3818,5.914,7/30/19 22:00:00
7/30/2019,10:15:00 PM,0,1.3668,5.857,7/30/19 22:15:00
7/30/2019,10:30:00 PM,0,1.3755,5.832,7/30/19 22:30:00
7/30/2019,10:45:00 PM,0,1.3783,5.812,7/30/19 22:45:00
7/30/2019,11:00:00 PM,0,1.3645,5.764,7/30/19 23:00:00
7/30/2019,11:15:00 PM,0,1.3706,5.733,7/30/19 23:15:00
7/30/2019,11:30:00 PM,0,1.3697,5.708,7/30/19 23:30:00
7/30/2019,11:45:00 PM,0,1.3693,5.683,7/30/19 23:45:00
7/31/2019,12:00:00 AM,0,1.3709,5.665,7/31/19 00:00:00
7/31/2019,12:15:00 AM,0,1.3614,5.637,7/31/19 00:15:00
7/31/2019,12:30:00 AM,0,1.3771,5.624,7/31/19 00:30:00
7/31/2019,12:45:00 AM,0,1.3748,5.595,7/31/19 00:45:00
7/31/2019,1:00:00 AM,0,1.3937,5.582,7/31/19 01:00:00
7/31/2019,1:15:00 AM,0,1.3812,5.547,7/31/19 01:15:00
7/31/2019,1:30:00 AM,0,1.3852,5.528,7/31/19 01:30:00
7/31/2019,1:45:00 AM,0,1.3802,5.492,7/31/19 01:45:00
7/31/2019,2:00:00 AM,0,1.3875,5.467,7/31/19 02:00:00
7/31/2019,2:15:00 AM,0,1.3891,5.442,7/31/19 02:15:00
7/31/2019,2:30:00 AM,0,1.3932,5.42,7/31/19 02:30:00
7/31/2019,2:45:00 AM,0,1.3943,5.362,7/31/19 02:45:00
7/31/2019,3:00:00 AM,0,1.3755,5.259,7/31/19 03:00:00
7/31/2019,3:15:00 AM,0,1.3605,5.039,7/31/19 03:15:00
